timestamp,S&P500,VIX,ValueOverGrowth,SmallOverLarge,USD_to_EUR,USD_to_GBP,JPY_to_USD,CNH_to_USD,MXN_to_USD,CAD_to_USD,_10_y_UST,_10_y_UST_real,_10_y_BE,_2s10s_UST,Brent_Crude,Return On Assets - Actual,Price To Sales Per Share,Total Debt To Enterprise Value,Price To Book Value Per Share,Company Market Capitalization,Trailing 30-day Price Net Change,Average Daily Value Traded - 30 Days,Weekly Sharpe Ratio - 2 Year,Volatility - 260 days,RSI Simple - 14 Days,Short Interest Pct,Days To Cover,Convexity
ADP.OQ,-0.14723384548198518,0.10930091999773446,0.4813641753139514,0.13219740124266152,-0.23482839464157326,0.17855609340498327,-0.38139985181278,-0.027456334791667272,-0.25155249676683034,-0.1524100398744142,-0.15813590420369278,-0.24416170522341157,0.019655158296160227,-0.31630203640966054,-0.3924023993271237,-0.512,0.909,-1.499,2.518,1.027,-0.45,0.828,0.619,-0.83,0.095,-0.451,0.411,0.225
NWL.OQ,0.43373769947567464,-0.23338776236153094,1.0651873630035542,1.2277596151585815,0.04448698842253632,0.11843988811805532,0.19626793479227428,-0.26490019227813516,-0.8188327456726371,-0.8163466642543046,0.5790514372708202,0.1458585572739372,0.41096996702556193,0.8822137169728919,-0.12992507699130765,-0.497,-1.452,1.2,-0.724,-1.772,-0.181,-1.483,-2.503,0.947,-1.941,1.714,1.262,0.654
KO.N,-0.8418606614510128,0.5551872089107761,1.3259268190373648,-0.3823378221534892,-0.25121837717073303,-0.1338211388618189,-0.4004756840040898,0.24147513906757676,-0.26779154375733744,0.12834377043666598,-0.16007476510892374,0.08137501668964148,-0.44022886996858,-0.12103220988275383,-0.3427931686310866,0.263,1.048,-0.208,1.231,2.01,0.159,1.199,0.827,-2.073,0.493,-1.317,-0.142,0.177
ADSK.OQ,0.9556313824814193,-0.892825633442964,-1.5104576171837907,0.18650804821767036,0.3695684869161765,0.12288755028934355,-0.19279170951008665,-0.5106177250542033,-0.7370187682830326,-0.6905838920475945,-0.33761034091756076,-0.3648808535846545,-0.039410535497877194,0.27161364850255443,0.23297840982968573,0.656,1.377,-0.864,2.684,0.162,-0.478,0.378,-0.593,1.076,0.206,-0.643,-1.241,0.821
BRO.N,-0.3181308719463504,0.21640567704452893,0.1765316871894562,-0.2498610357331358,-0.08026033356186028,-0.09614721653114863,-0.1477930707168773,-0.1312663985421043,-0.24512360101818922,-0.07960061790377894,-0.09942890886850675,0.08619509096669749,-0.369725778789193,-0.13496468257567668,-0.21805094778158723,-0.209,0.623,0.243,0.053,-0.72,0.619,-0.717,1.172,-0.312,2.048,-0.6,0.312,-0.576
ATO.N,-1.087559677241409,0.8975540259563699,1.3257515839905933,-0.8040806388957986,-0.594653663129233,-0.45405028325021785,-0.2781845870566541,0.4090930070760079,0.4020598635280221,0.43617718302783975,-0.22401060422870017,0.2481881151750854,-0.7560868535196572,-0.15261485350137124,-0.7859024574825254,-0.729,0.33,0.724,-0.613,-0.74,0.494,-0.737,0.811,-1.143,0.902,1.651,2.214,-0.146
EVRG.OQ,-0.6758490925152092,0.4894242915556451,1.207704708277658,-0.33282899258877274,-0.2863045307953384,-0.31898182044669754,-0.2467116975764786,0.251072385382631,-0.25119075276017916,0.17751239042973874,-0.1828336213260767,-0.09481774834331133,-0.22165906652072512,-0.05440090415339917,-0.5474805805472148,-0.839,-0.141,0.993,-0.691,-0.827,0.136,-1.067,0.052,-1.099,0.056,-1.22,-2.292,-1.246
SCHW.N,-0.15384553493159359,-0.28368156981779247,1.1805781261313621,0.6273403506242746,-0.4211686717041541,-0.3336030867763004,0.7113157266356109,0.08158255359831276,-0.315715535138145,-0.38140553837772745,1.5709988898326332,1.3787959794226445,-0.0574840068215555,1.2463010159773134,-0.14168175761315638,-1.108,1.239,1.548,0.164,1.461,-0.232,1.178,-0.763,0.832,-0.582,-0.989,-0.057,0.106
CAG.N,-2.0262161481483925,1.2434086713555106,1.305179382688803,-1.3205039358474906,-1.2292871367989575,-1.213484718624712,-0.009555994618057331,0.8629227760664961,1.1646341537199347,1.3311476401627484,0.08074769038120523,0.8486730117396111,-1.2115042903991555,-0.023874310395005496,-1.1579732341957483,-0.536,-0.648,0.688,-0.412,-0.591,-0.037,-0.681,0.013,-1.407,-0.419,0.059,-0.256,0.668
GOOGL.OQ,0.05658194978502051,-0.32113759327797337,-1.3583217093076643,-0.7223259582521263,-0.17597740609022824,-0.1858304468173086,-0.19205429581390687,-0.4168658132847388,0.02479088413412158,-0.005481790272709954,-0.18473502937419803,-0.09165530675635607,-0.22852543217047033,-0.15206455259790033,-0.06386751616470969,1.66,0.422,-1.992,0.228,3.383,1.131,3.23,0.376,0.57,1.981,-1.538,-1.09,-1.116
DD.N,0.4510756163582227,-0.4928950417262391,1.1170924896331014,1.4080626351079129,0.3389250921734426,0.23844818504576734,-0.053603889614449625,-0.5035880103728945,-0.9799049347076315,-1.2231804914619342,0.6791654943449726,0.12041403135885113,0.5742889584637998,0.4910780232748449,0.6938703171670959,-0.686,-0.116,0.475,-0.755,0.0,-0.457,-0.069,-0.728,-0.218,-1.183,1.305,2.607,0.954
JPM.N,0.1862647144107587,-0.3633163270567198,1.4237349790573695,1.112843662317977,0.3615154189704347,0.2162419449349568,0.5462394102980829,-0.018798003353944322,-0.8768693662726047,-0.7960783343078245,1.1131664511864765,0.610780738540693,0.43828203977981844,0.9178297290960264,0.13408635348181516,-1.068,0.763,2.219,-0.756,2.354,0.368,2.061,-0.606,-0.514,-0.528,-1.655,-0.829,0.641
AZO.N,-0.7042572184416392,0.36616143654776795,0.7146169564734385,-0.19055550057586307,-0.34245970483528837,-0.340379456628996,-0.19433835434596936,0.5800249830826759,-0.04177710561719996,0.3142307843681521,0.12472543043595335,0.10914272166796124,-0.11634900618216895,-0.05467218728419741,-0.2767855881522792,0.924,-0.029,-0.281,-1.758,0.294,3.388,0.077,2.131,-0.816,1.052,0.007,-0.356,-0.33
SYK.N,0.46839368235082046,-0.588161251730149,0.1484338810484882,0.6188364268449462,0.4142298042582966,0.6073417153493412,-0.4185865208742601,-0.35884549725354226,-0.8727771561913161,-0.6689323376644548,-0.2819621055965156,-0.46521238144647836,0.1724736324498605,-0.21854744876622303,0.012823707744365923,0.131,0.736,-0.265,0.441,0.961,0.329,0.368,0.742,-0.457,-1.344,-0.109,1.275,-0.354
WEC.N,-1.3263744260127677,1.476252341699579,1.379078403374274,-1.4262148118100637,-0.3978880123539936,-0.4634913495814597,-0.5882292381690293,0.3210654365549071,0.3737331844030576,0.6353512998359795,-0.48873798917208755,0.33577036668736127,-1.2164685407016174,-0.22891722600030903,-1.2866536934776318,-0.769,0.132,0.762,-0.269,-0.137,-0.031,-0.709,-0.036,-1.143,-0.706,-0.21,0.367,-0.42
SJM.N,-2.4831650921564674,1.8814730080862228,1.554145192886797,-1.7215051324829815,-1.5352747463695384,-1.6302877014583925,0.2300279377875211,1.1097230523026618,1.5387649481358603,1.690144098328536,0.2268563595900201,1.1255704243378297,-1.4144006976659573,-0.04201590891466662,-1.346275930162771,-0.421,-0.364,0.27,-0.458,-0.676,0.048,-0.507,0.548,-1.489,1.605,0.972,1.039,-1.583
KMB.N,-1.7532049039572581,1.527129242890824,1.2079942987146441,-1.3463508278991294,-0.9143778399308734,-1.048003462586495,-0.407254814888064,0.7039527027020569,0.9198123025916936,1.2381069941036886,-0.5494115768719776,0.43175736653853136,-1.4286515624172103,-0.3125851273443804,-1.1277298209106335,0.36,-0.264,-0.0,3.665,0.284,0.794,0.04,0.357,-1.963,0.867,0.249,1.267,-0.192
NKE.N,0.41742153706573853,-0.552000857504273,-0.5719492125974841,0.3841353082494262,0.22280111875358333,0.255394795807447,-0.3556108876899808,-0.45238513597552144,-0.6043456123111388,-0.6533306190300611,-0.26353872483359453,-0.6391647713825562,0.4403704590381171,-0.33507090344677676,-0.281380298846004,0.822,0.359,-1.032,1.186,1.609,0.014,1.091,-0.124,0.593,-0.694,-1.021,-1.024,0.608
BBY.N,0.6797719078974364,-0.719235259881991,0.025534437688476033,0.9187635673686305,-0.2636080866834168,0.003184734198163886,-0.1041720525494728,-0.16460318977834276,-0.49693275486449423,-0.5625527689086697,0.06632513974475512,-0.7480348887319628,1.0136616685770177,0.10437228393852988,0.7720464889615553,0.591,-1.639,-0.857,0.511,-0.628,-0.236,-0.584,-1.138,0.777,-0.12,1.446,0.004,0.514
MO.N,-1.1222405290560242,0.8542551421066689,1.7110578387167117,-0.13837361986092855,-0.4158977570361011,-0.40116138176697796,-0.130496034422967,0.22368172832606895,-0.04461654706160285,0.18700980757097757,0.39899792465277345,0.501467727858677,-0.31812523070854654,0.39964884940430095,-0.4857928024811541,1.327,0.149,0.413,-1.758,0.844,0.086,0.342,-0.252,-0.981,-0.31,-0.946,-0.471,-2.217
BEN.N,0.34207447727623513,-0.11677637207833601,0.7711680601993568,0.8383193903566426,0.5940884213992653,0.21798491123827143,-0.3385982165937812,-0.6859816529462015,-0.6481666782813688,-0.931028976013898,0.23434903699188173,0.3388471065490461,-0.29942400229534105,0.711263566319507,0.2445114259082069,-0.264,-0.63,1.001,-0.868,-0.914,-0.113,-1.032,-0.845,0.3,-1.343,1.302,2.136,0.767
SYF.N,1.9334500581526004,-1.3461797101763915,1.2142589161843425,3.118773909479374,1.6977275964831657,2.0026124429945815,-0.35935633995494615,-0.9279489159544019,-2.7328724512735545,-2.7175964577085483,0.6741428241576576,-0.6676040273952103,1.6751376694032076,0.6322553466971078,1.2656017746430286,-0.639,-1.124,1.577,-0.863,-0.803,-0.093,-0.283,-1.174,1.004,-1.112,1.015,0.35,0.416
CTVA.N,-0.2633016584992765,-0.4024601500347438,1.1084176091918656,1.2037435034729063,-0.2609484313353938,-0.29555864610458416,0.5258226861150321,0.030808248370293532,-0.5846479866162226,-0.452697720918486,0.9165254044560375,0.40351371546499093,0.47895132178922384,0.7291346245220144,0.3038457229198343,-0.723,-0.177,-0.886,-0.605,0.201,-0.192,-0.492,0.927,-0.493,-0.848,-1.131,-0.48,0.298
MDT.N,-0.33451862321757736,-0.06772679435581809,0.5863724479310155,0.43568123425338884,-0.08898249261295531,-0.01525672450509023,-0.17710078017979447,-0.08357220558339956,-0.24272592265269197,-0.2046731632682252,-0.05718106284737964,-0.2535560085364261,0.16149322961436358,-0.24530842031623967,-0.0028689736925707012,-0.124,0.189,0.311,-0.483,1.068,0.663,0.859,-1.387,-0.849,-0.032,-1.022,-1.253,-1.908
COST.OQ,-1.142430039977689,0.8181186525091853,-0.2692496562723726,-1.4843998220811248,-0.9710525739263617,-1.1534187403945588,0.17122992895349812,0.3441348033778366,1.031029949120315,1.1137897135599901,-0.2050939662329633,0.4130102067744465,-0.9635754675105976,-0.10738934295944778,-0.8967326047374515,0.05,-1.142,-1.413,0.97,1.716,0.858,1.628,1.29,-0.29,-0.071,-0.838,-0.768,0.046
CTAS.OQ,0.563582538105683,-0.42832072362591356,-0.08196240787172072,0.5264539410549284,0.3138015753350335,0.33119889973421246,-0.29287023159001696,-0.3461724293779339,-0.8914010497251428,-0.7507020996310092,-0.2679433728537764,-0.5401195527538992,0.2955889929221905,-0.2929283553335726,0.6187384919450362,0.771,0.859,-0.901,1.407,0.287,0.461,-0.004,1.932,-0.83,1.063,-0.475,0.536,0.727
PXD.N,0.4356892064986343,-1.6463672398531373,1.8125717303205537,2.5840472117338376,-0.4262951641633535,0.12967148749000765,1.037580865645518,0.0147628715324089,-1.0270594973832436,-1.7516619564704594,1.418580314509181,-0.3430964815195583,2.1677430117651206,1.0407356067751272,2.5433641604395922,0.335,-0.303,-0.551,-0.346,0.447,0.191,0.433,0.866,0.758,-1.287,0.317,-0.359,-1.254
TMUS.OQ,-0.9550115898688448,0.2296610942907443,0.26890747539373216,-0.3963732189169409,-0.6383813741724008,-0.7885999127552705,0.2284823232508355,0.35418246857263447,0.3637433456726339,0.6050898447625299,-0.11074307738807115,0.20732003154799186,-0.5543357965662188,-0.3089547226905001,-0.3667407296128916,-1.041,-0.311,0.676,-0.302,1.57,-0.024,1.547,0.178,-1.116,0.097,-0.317,0.55,-0.263
EIX.N,-0.18808245420163036,0.06643031477375429,0.8641589589928282,0.35798779967419664,-0.2507762249220128,-0.04466172210888776,-0.2691506349000222,-0.15013437924481243,-0.3725967025728091,-0.11185333684331672,-0.4435348606783335,-0.6902573215774279,0.28280727872046496,-0.5389144029949702,-0.2867888248214533,-0.909,-0.708,1.108,-0.656,-0.326,0.256,-0.654,1.055,-0.557,0.35,0.243,0.96,-1.194
IT.N,0.8231745205388065,-1.0401838424513434,0.1611746289465636,1.0681380057579093,0.3377672835871217,0.6480985492719028,-0.20014594087468782,-0.5159596965268666,-1.0174390692167485,-0.9799326796292623,-0.07226082186675707,-0.5382707813495898,0.5423327389639806,-0.5158978399186488,0.21262837541347931,0.223,0.704,-0.593,-1.758,-0.24,-0.607,-0.504,1.315,-0.123,0.915,-0.282,0.09,0.586
ULTA.OQ,1.0628591719153913,-1.5023792483599538,0.34541159258080273,2.090840362307957,0.1991626849181654,0.7143285170043668,0.6069454710634432,-0.17110780814066887,-1.5019483600940082,-1.2004080489812927,0.24915308901866848,-0.9540232980576067,1.5360591077413477,-0.24079541565456059,0.8396790132335262,1.376,-0.176,-2.903,1.265,-0.343,-1.514,0.515,1.573,-0.145,-0.956,0.594,-0.793,2.062
TDY.N,0.6103945734331265,-1.0100253578525218,0.3628069098219217,1.1169566622323335,0.0625260380520618,0.4278547596947134,0.07726933941100157,-0.33362063415093435,-0.778102902602855,-0.9325243407711599,-0.29357321415421295,-0.9584483831468107,0.8507273129419419,-0.48380460285763893,0.509115623960782,-0.209,0.227,0.08,-0.316,-0.576,-1.848,-1.159,-0.006,-0.575,-0.537,-0.232,0.658,-0.12
PTC.OQ,0.7823750697257602,-0.8829724392664965,-0.7180254059606977,0.9951208358267157,0.37607137306811117,0.5414527571455049,-0.15195979583279604,-0.23836120264623348,-1.2701292877661656,-0.9712674750335882,-0.18761835007747,-0.49654840749158824,0.3367182047239182,-0.20354348014335386,0.3949973711800293,0.35,1.133,-0.521,0.529,-0.901,0.306,-0.754,0.253,-0.142,1.168,-0.408,-0.391,2.862
GWW.N,-0.34627341665652267,0.13234439584705823,0.7360601419838005,0.09281262374513936,-0.39169286476678533,-0.19731134710202372,-0.11910883845545937,0.09716719416935764,-0.006830749654240005,-0.11618137950096352,0.032224871591819304,-0.03731637325375816,-0.02842401290265784,-0.196352993746813,-0.1388493995679869,0.893,-0.453,-0.708,1.244,-0.186,1.045,-0.285,1.614,-0.291,0.633,0.55,1.111,0.323
TFC.N,0.7691217114286835,-0.908396509602427,1.3451536230267072,2.093465119881236,0.29016673783228164,0.478800496832856,0.46397062423615737,-0.22552094933929417,-1.2728627713281193,-1.395218288029804,1.0706877494137592,0.17848175732088586,0.9915808428362731,0.85202712276569,0.48954835772732075,-1.051,0.361,0.894,-0.988,0.496,-0.436,0.739,-2.053,0.84,-0.642,-0.851,-0.921,0.479
AVB.N,0.04351049406506348,0.47294082405791793,0.8083555022494594,0.2673571662258342,0.2962719013680142,0.6669413183912678,-0.6870385613605143,-0.4484551646533705,-0.7658884691669197,-0.47648053700153387,-0.279189535392484,-0.17442476988650918,-0.23258085075441542,-0.17799349790716945,-0.28190049650655585,-0.531,1.495,0.472,-0.474,-0.396,1.151,-0.521,-0.359,-0.663,1.426,-0.104,0.087,-1.164
MRK.N,-1.7458839067577612,0.8659401867944918,1.3987299505259927,-0.8037005268438173,-0.7888187513841423,-0.7827722088422743,-0.09712560642585703,0.565844982382493,0.7173195190540163,0.7593964182864652,0.07107206742212818,0.6362536594740555,-0.9253614623746702,0.017917386982500044,-0.717188752299219,0.822,0.634,-0.447,0.558,2.032,0.765,1.373,1.409,-1.698,0.657,-1.422,-0.768,-0.981
ROP.N,-0.4042555121177812,0.26631554672456553,0.10418460155131157,-0.39768179836898093,-0.14696741281989048,-0.219348982619122,-0.3993163295301332,-0.012881774178369812,0.06140340720871066,0.15410581369053583,-0.4845869415837569,-0.17854138353044033,-0.48851684419820973,-0.2203499482931579,-0.18515159963151898,-0.37,1.474,-0.201,-0.059,0.285,1.678,0.006,0.446,-1.057,1.042,-1.172,-0.348,0.905
DG.N,-1.5204200669551196,0.7737842882210598,0.2667013859796486,-1.2119100783863324,-1.1246443977510012,-1.1852603790725897,0.32799120416246375,0.7567877392713257,1.1178526759977814,1.12045888967832,-0.0307973510036687,0.515112588155049,-0.8849489014029711,-0.26748630492865494,-0.7918468605202478,0.013,-0.678,-0.471,0.925,0.461,0.738,0.252,0.352,-0.376,-0.313,-0.165,-1.005,2.206
ETN.N,0.21072710806150965,-0.13283426022357958,0.9039328462573144,0.8347049934509337,0.12363908681971524,0.29438686639953965,-0.12770173401887686,0.14679100273508203,-0.6272012249497921,-0.6015480262595377,0.15132932165158466,-0.1166663951888547,0.23483572487158635,-0.027252781812214757,-0.10681822995939293,-0.134,0.092,-0.235,0.087,0.582,-0.028,0.146,0.736,-0.602,0.938,-0.719,0.076,0.131
HLT.N,0.9605804004358752,-0.9649974563247787,0.0054872575645522805,1.9389857870589324,0.7770607301851739,0.8819183219415045,0.2753052717616592,-0.46814764505696466,-1.3076768099392733,-1.350724295601828,0.24545577985724978,-0.5680533461738178,0.98901936385904,-0.014691490312171922,0.4534440449697726,-0.74,0.465,0.247,-1.758,0.002,0.285,-0.089,0.723,-0.047,-0.652,-0.17,-0.049,0.464
NWS.OQ,0.3274922624077446,-0.5590819247947786,0.5849550769196602,1.2387552147756637,0.39129914864490206,0.293740528088868,0.08089880345229307,-0.7050508889045215,-1.1705310988381312,-1.0069157692626445,0.8230044311521886,0.48198323544770005,0.24952760909872015,0.42013904275954805,0.7299701671965909,-0.662,-1.032,0.346,-0.77,-1.132,0.088,-3.049,-0.769,0.438,0.918,-0.716,-0.375,-0.176
MKTX.OQ,-0.7382853834352503,0.47328148463253406,-0.7447702060045899,-0.7833295819691534,0.5712530539069199,-0.07335558855161878,-0.9004437498576665,-0.6085494515096193,0.6102941658273027,0.3572536740932789,-1.0732671422851676,-0.4586895938960605,-0.8449836074429147,-0.435148939945951,-0.1385706960229193,1.135,2.234,-2.903,1.063,-1.134,-3.375,-0.535,-0.751,0.638,-1.011,0.105,-0.386,2.74
EW.N,0.2934263048101011,-0.30792022978543493,-0.8256450191019066,-0.14923611990586594,0.46477491051964703,0.2228233155166263,-0.24269577502845527,-0.648746323106859,-0.3917496921322937,-0.36364779468247777,-0.48631486183731987,-0.3386806241403334,-0.26570602435593277,-0.26749633949307655,-0.37457451195844227,1.113,1.439,-2.043,0.722,0.291,0.521,0.053,0.261,0.448,0.538,0.532,0.312,-1.288
IPG.N,0.7837282224044438,-0.8387459796064631,1.01970630060825,1.7180095751476676,0.7914886618012201,0.9411138514175653,-0.15852115060263455,-0.2885570844185766,-1.4523349702299206,-1.4196391371720556,0.5307924526235546,-0.10799761783977474,0.7061724477034591,0.4269129004667617,0.5021684343261975,-0.488,-0.898,0.241,0.086,-0.933,0.028,-0.002,0.712,-0.381,0.108,0.672,0.557,-0.311
DISH.OQ,1.8140845056836303,-1.8030638983227238,0.03461533595716311,2.0893417661240936,0.5642728349107718,0.8264384713302826,0.38785503727090537,-0.9881923297659654,-1.4389037981255506,-2.1876874161221753,0.2454779967278454,-0.6546595425548054,1.1107385333238395,0.3432662579002328,1.4114033442302398,-0.47,-1.565,1.492,-1.335,-1.464,-0.186,-1.367,-3.236,2.573,-0.823,1.78,2.192,1.483
WMT.N,-1.9315593690874053,1.2165951322387447,0.5760004467128803,-1.6234458101293119,-1.2263468677955827,-1.5394558435034107,0.20415552494840072,0.7430977793529641,1.4355821097461474,1.6050244798423672,0.055426221053279684,0.8743874490786975,-1.279900766154004,0.043876065250714955,-1.1529534189472623,-0.24,-1.358,-0.295,0.383,2.327,0.507,1.33,0.479,-0.864,0.471,-2.026,-0.661,-0.582
HSIC.OQ,-0.4782366431334827,0.37598993755716137,1.2605069059873721,0.5552787891970873,0.14154723003536815,-0.01651482669819912,-0.3155276597171334,-0.07257258944505815,-0.6697682871907162,-0.39906423811041936,0.20771550987189902,0.19486118836837146,-0.13104538331342352,0.3644303214920218,-0.07293116171412,-0.161,-1.157,-0.655,-0.148,-1.104,-0.243,-1.089,-0.102,-0.832,-1.268,1.197,1.497,-0.533
CTRA.N,-1.4983637003308603,1.4560849955454045,1.8945858756535916,-0.1173473196724699,-0.7444148031862226,-0.6417010372106098,0.2698621327737349,0.47918480053982454,0.8861515041195844,0.3354567027824237,0.6353961201390032,0.8583505226101493,-0.5183613672397744,0.8523413533903657,-0.3252440571068384,0.024,-0.321,-0.388,-0.679,-0.544,0.058,-0.627,1.027,0.969,-0.177,1.295,0.32,-1.729
FDX.N,0.06941589838851078,-0.8567421591849492,0.1047341336612248,0.6151365999085445,-0.06507960654363033,-0.183448533460793,0.3761565770341452,-0.2788378269706253,-0.3227320048158116,-0.41841428677630615,0.03239574460705457,-0.39647005693713383,0.47644260495422036,0.17523633716968748,-0.11206486842772623,-0.344,-1.534,0.725,-0.532,0.239,-0.093,0.223,-0.702,0.896,-0.539,0.261,-0.525,0.619
F.N,1.4562009147465378,-1.0145820441157907,0.3113952773627491,2.391644926211591,0.9844548324719326,1.1765691168998282,-0.15507624221091446,-0.6492394588064916,-1.5944249704321476,-1.9435394298930453,0.24241491880516192,-0.7313621529873612,1.2146107915729336,0.3053723923240214,0.8495458468644088,-0.905,-1.73,1.751,-0.902,0.257,-0.035,0.468,0.478,1.079,-0.287,0.745,-0.302,-0.621
